DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
114.819036981,536,572,39600,42.2830133333,-83.7385397222,29.96875,0.0,1411.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,-59.4000015259,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,39800,42.2830133333,-83.7385397222,33.859375,0.0,1411.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,-27.3000011444,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,40000,42.2832527778,-83.7385583333,33.859375,0.0,1411.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,-27.3000011444,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,40600,42.2832527778,-83.7385583333,33.859375,0.0,1775.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,-27.3000011444,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,40800,42.2832527778,-83.7385583333,36.484375,0.0,1775.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,-12.3000001907,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,41900,42.2832527778,-83.7385583333,37.921875,0.0,1775.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,8.4000005722,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,42600,42.2832527778,-83.7385583333,37.921875,0.0,1919.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,8.4000005722,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,42900,42.2832527778,-83.7385583333,38.40625,0.0,1919.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,34.3500022888,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,43000,42.2835019444,-83.7385666667,38.40625,0.0,1919.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,34.3500022888,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,44000,42.2835019444,-83.7385666667,38.296875,0.0,1919.0,0.0,14.0,5.46639728546,0.0,0.0,0.0,37.0500030518,0.784313976765,337.0,0.0,0.0,0.0,0.0
114.819036981,536,572,44700,42.2835019444,-83.7385666667,38.296875,0.0,1899.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,37.0500030518,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,45000,42.2835019444,-83.7385666667,37.765625,0.0,1899.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,38.7000007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,46000,42.2837738889,-83.7385730556,37.765625,0.0,1899.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,38.7000007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,46100,42.2837738889,-83.7385730556,37.28125,0.0,1899.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,38.8500022888,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,46700,42.2837738889,-83.7385730556,37.28125,0.0,1888.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,38.8500022888,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,47200,42.2837738889,-83.7385730556,36.328125,0.0,1888.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,40.5,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,48300,42.2837738889,-83.7385730556,35.921875,0.0,1888.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,42.4500007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,48800,42.2837738889,-83.7385730556,35.921875,0.0,1879.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,42.4500007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,49000,42.2840438889,-83.7385763889,35.921875,0.0,1879.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,42.4500007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,49300,42.2840438889,-83.7385763889,35.5,0.0,1879.0,0.0,14.0,5.44731712341,0.0,0.0,0.0,38.7000007629,0.784313976765,345.375,0.0,0.0,0.0,0.0
114.819036981,536,572,49700,42.2840438889,-83.7385763889,35.5,0.0,1879.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,38.7000007629,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,50400,42.2840438889,-83.7385763889,35.25,0.0,1879.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,39.6000022888,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,50800,42.2840438889,-83.7385763889,35.25,0.0,1846.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,39.6000022888,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,51400,42.2840438889,-83.7385763889,34.90625,0.0,1846.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,38.7000007629,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,52000,42.2843105556,-83.7385811111,34.90625,0.0,1846.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,38.7000007629,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,52400,42.2843105556,-83.7385811111,33.96875,0.0,1846.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,45.4500007629,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,52800,42.2843105556,-83.7385811111,33.96875,0.0,1766.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,45.4500007629,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,53500,42.2843105556,-83.7385811111,32.609375,0.0,1766.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,-0.15000000596,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,54500,42.2843105556,-83.7385811111,31.359375,0.0,1766.0,0.0,14.0,5.39007759094,0.0,0.0,0.0,27.0000019073,0.784313976765,346.375,0.0,0.0,0.0,0.0
114.819036981,536,572,141200,42.2862002778,-83.7394552778,57.96875,0.0,2199.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,50.7000007629,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,141900,42.2862002778,-83.7394552778,58.671875,0.0,2199.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,3.60000014305,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,142000,42.2860983333,-83.7389136111,58.671875,0.0,2199.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,3.60000014305,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,142800,42.2860983333,-83.7389136111,58.671875,0.0,2044.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,3.60000014305,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,142900,42.2860983333,-83.7389136111,60.40625,0.0,2044.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,1.5,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,144000,42.2860983333,-83.7389136111,61.921875,0.0,2044.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,-0.600000023842,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,144800,42.2860983333,-83.7389136111,61.921875,0.0,1996.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,-0.600000023842,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,145000,42.2860022222,-83.7383466667,63.1875,0.0,1996.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,2.55000019073,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,146000,42.2860022222,-83.7383466667,62.875,0.0,1996.0,0.0,14.0,6.47763299942,0.0,0.0,0.0,46.6500015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,146200,42.2860022222,-83.7383466667,62.875,0.0,1996.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,46.6500015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,146800,42.2860022222,-83.7383466667,62.875,0.0,1991.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,46.6500015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,147100,42.2860022222,-83.7383466667,62.09375,0.0,1991.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,48.1500015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,148000,42.2858944444,-83.7377661111,62.09375,0.0,1991.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,48.1500015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,148100,42.2858944444,-83.7377661111,61.234375,0.0,1991.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,47.5500030518,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,148800,42.2858944444,-83.7377661111,61.234375,0.0,1964.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,47.5500030518,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,149200,42.2858944444,-83.7377661111,60.109375,0.0,1964.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,46.9500007629,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,150200,42.2858944444,-83.7377661111,59.203125,0.0,1964.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,48.9000015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,150900,42.2858944444,-83.7377661111,59.203125,0.0,1944.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,48.9000015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,151000,42.2858183333,-83.7372058333,59.203125,0.0,1944.0,0.0,14.0,5.42346715927,0.0,0.0,0.0,48.9000015259,0.784313976765,346.75,0.0,0.0,0.0,0.0
114.819036981,536,572,151200,42.2858183333,-83.7372058333,58.0625,0.0,1944.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,47.8500022888,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,152200,42.2858183333,-83.7372058333,58.0625,0.0,1944.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,47.8500022888,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,152300,42.2858183333,-83.7372058333,56.703125,0.0,1944.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,50.7000007629,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,152700,42.2858183333,-83.7372058333,56.703125,0.0,1944.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,50.7000007629,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,152900,42.2858183333,-83.7372058333,56.703125,0.0,1947.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,50.7000007629,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,153400,42.2858183333,-83.7372058333,50.640625,0.0,1947.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,86.7000045776,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,154000,42.2857180556,-83.7366888889,50.640625,0.0,1947.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,86.7000045776,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,154500,42.2857180556,-83.7366888889,47.8125,0.0,1947.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,94.6500015259,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,155000,42.2857180556,-83.7366888889,47.8125,0.0,1927.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,94.6500015259,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,155600,42.2857180556,-83.7366888889,43.859375,0.0,1927.0,0.0,14.0,5.61903619766,0.0,0.0,0.0,62.1000022888,0.784313976765,347.75,0.0,0.0,0.0,0.0
114.819036981,536,572,156300,42.2857180556,-83.7366888889,43.859375,0.0,1927.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,62.1000022888,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,156600,42.2857180556,-83.7366888889,41.5625,0.0,1927.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,49.9500007629,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,156900,42.2857152778,-83.7362469444,41.5625,0.0,1927.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,49.9500007629,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,157000,42.2857152778,-83.7362469444,41.5625,0.0,1896.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,49.9500007629,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,157600,42.2857152778,-83.7362469444,39.9375,0.0,1896.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,43.9500007629,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,158700,42.2857152778,-83.7362469444,39.125,0.0,1896.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,10.3500003815,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,159000,42.2857152778,-83.7362469444,39.125,0.0,1856.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,10.3500003815,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,159700,42.2857152778,-83.7362469444,39.546875,0.0,1856.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,-3.45000004768,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,160800,42.2857152778,-83.7362469444,40.09375,0.0,1856.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,-18.75,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,160900,42.2856802778,-83.7357394444,40.09375,0.0,1856.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,-18.75,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,161000,42.2856802778,-83.7357394444,40.09375,0.0,1936.0,0.0,14.0,4.99416923523,0.0,0.0,0.0,-18.75,0.784313976765,350.625,0.0,0.0,0.0,0.0
114.819036981,536,572,161300,42.2856802778,-83.7357394444,40.09375,0.0,1936.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,-18.75,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,161800,42.2856802778,-83.7357394444,40.71875,0.0,1936.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,-15.3000001907,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,162800,42.2856802778,-83.7357394444,39.171875,0.0,1936.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,43.6500015259,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,163000,42.2856802778,-83.7357394444,39.171875,0.0,1929.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,43.6500015259,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,163900,42.2856802778,-83.7357394444,36.359375,0.0,1929.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,39.0,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,164000,42.2855925,-83.7353908333,36.359375,0.0,1929.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,39.0,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,164900,42.2855925,-83.7353908333,34.0,0.0,1929.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,51.9000015259,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,165000,42.2855925,-83.7353908333,34.0,0.0,1818.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,51.9000015259,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,166000,42.2855925,-83.7353908333,31.703125,0.0,1818.0,0.0,14.0,5.58564662933,0.0,0.0,0.0,-8.4000005722,0.784313976765,341.25,0.0,0.0,0.0,0.0
114.819036981,536,572,171400,42.285545,-83.7348322222,46.9375,0.0,0.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,-117.900001526,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,172200,42.285545,-83.7348322222,49.65625,0.0,0.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,-14.7000007629,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,172900,42.2857266667,-83.7344266667,49.65625,0.0,0.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,-14.7000007629,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,173000,42.2857266667,-83.7344266667,49.65625,0.0,1565.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,-14.7000007629,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,173200,42.2857266667,-83.7344266667,49.4375,0.0,1565.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,40.6500015259,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,174300,42.2857266667,-83.7344266667,48.4375,0.0,1565.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,60.4500007629,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,175000,42.2857266667,-83.7344266667,48.4375,0.0,1936.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,60.4500007629,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,175300,42.2857266667,-83.7344266667,46.546875,0.0,1936.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,94.8000030518,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,176000,42.2859030556,-83.7340302778,46.546875,0.0,1936.0,0.0,14.0,2.02724146843,0.0,0.0,0.0,94.8000030518,0.784313976765,338.75,0.0,0.0,0.0,0.0
114.819036981,536,572,176400,42.2859030556,-83.7340302778,43.921875,0.0,1936.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,99.0000076294,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,177000,42.2859030556,-83.7340302778,43.921875,0.0,1843.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,99.0000076294,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,177400,42.2859030556,-83.7340302778,36.875,0.0,1843.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,95.8500061035,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,178400,42.2859030556,-83.7340302778,32.359375,0.0,1843.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,54.4500007629,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,179000,42.2860452778,-83.7337052778,32.359375,0.0,1433.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,54.4500007629,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,179500,42.2860452778,-83.7337052778,27.40625,0.0,1433.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,50.2500038147,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,180500,42.2860452778,-83.7337052778,21.453125,0.0,1433.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,51.9000015259,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,181000,42.2860452778,-83.7337052778,21.453125,0.0,0.0,0.0,14.0,6.43470287323,0.0,0.0,0.0,51.9000015259,0.784313976765,353.875,0.0,0.0,0.0,0.0
114.819036981,536,572,244300,42.2865536111,-83.7317375,56.84375,0.0,1890.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,-12.6000003815,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,244800,42.2865536111,-83.7317375,60.140625,0.0,1890.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,-2.40000009537,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,245200,42.2865536111,-83.7317375,60.140625,0.0,2368.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,-2.40000009537,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,245800,42.2865536111,-83.7317375,65.0,0.0,2368.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,30.6000003815,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,246800,42.2865536111,-83.7317375,66.40625,0.0,2368.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,29.5500011444,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,246900,42.2865911111,-83.7311372222,66.40625,0.0,2368.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,29.5500011444,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,247200,42.2865911111,-83.7311372222,66.40625,0.0,2193.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,29.5500011444,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,247900,42.2865911111,-83.7311372222,66.828125,0.0,2193.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,67.9500045776,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,248900,42.2865911111,-83.7311372222,64.96875,0.0,2193.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,114.900001526,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,249200,42.2865911111,-83.7311372222,64.96875,0.0,2051.0,0.0,14.0,8.46671485901,0.0,0.0,0.0,114.900001526,0.784313976765,338.625,0.0,0.0,0.0,0.0
114.819036981,536,572,249300,42.2865911111,-83.7311372222,64.96875,0.0,2051.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,114.900001526,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,250000,42.2866908333,-83.7304897222,62.484375,0.0,2051.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,109.050003052,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,251000,42.2866908333,-83.7304897222,60.09375,0.0,2051.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,99.9000015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,251200,42.2866908333,-83.7304897222,60.09375,0.0,1971.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,99.9000015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,252000,42.2866908333,-83.7304897222,58.40625,0.0,1971.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,63.1500015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,253000,42.2867925,-83.7299191667,58.40625,0.0,1971.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,63.1500015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,253100,42.2867925,-83.7299191667,57.734375,0.0,1971.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,57.1500015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,253200,42.2867925,-83.7299191667,57.734375,0.0,1910.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,57.1500015259,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,254100,42.2867925,-83.7299191667,57.828125,0.0,1910.0,0.0,14.0,7.63196802139,0.0,0.0,0.0,-18.4500007629,0.784313976765,354.125,0.0,0.0,0.0,0.0
114.819036981,536,572,254400,42.2867925,-83.7299191667,57.828125,0.0,1910.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,-18.4500007629,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,255200,42.2867925,-83.7299191667,60.0,0.0,1840.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,-77.7000045776,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,256000,42.2868680556,-83.7293391667,60.0,0.0,1840.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,-77.7000045776,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,256200,42.2868680556,-83.7293391667,61.75,0.0,1840.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,-45.4500007629,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,257200,42.2868680556,-83.7293391667,62.5,0.0,1694.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,-35.8500022888,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,258300,42.2868680556,-83.7293391667,63.453125,0.0,1694.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,11.4000005722,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,259000,42.2868811111,-83.7287194444,63.453125,0.0,1694.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,11.4000005722,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,259200,42.2868811111,-83.7287194444,63.453125,0.0,1822.0,0.0,14.0,5.91954517365,0.0,0.0,0.0,11.4000005722,0.784313976765,341.125,0.0,0.0,0.0,0.0
114.819036981,536,572,259400,42.2868811111,-83.7287194444,64.171875,0.0,1822.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,25.9500007629,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,260400,42.2868811111,-83.7287194444,65.015625,0.0,1822.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,24.3000011444,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,261300,42.2868811111,-83.7287194444,65.015625,0.0,1704.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,24.3000011444,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,261500,42.2868811111,-83.7287194444,64.921875,0.0,1704.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,52.9500007629,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,262000,42.2869030556,-83.7280708333,64.921875,0.0,1704.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,52.9500007629,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,262200,42.2869030556,-83.7280708333,64.921875,0.0,1704.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,52.9500007629,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,262600,42.2869030556,-83.7280708333,64.78125,0.0,1704.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,50.8500022888,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,263300,42.2869030556,-83.7280708333,64.78125,0.0,1651.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,50.8500022888,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,263600,42.2869030556,-83.7280708333,64.109375,0.0,1651.0,0.0,14.0,6.63504219055,0.0,0.0,0.0,50.5500030518,0.784313976765,345.0,0.0,0.0,0.0,0.0
114.819036981,536,572,264400,42.2869030556,-83.7280708333,64.109375,0.0,1651.0,0.0,14.0,1.83167231083,0.0,0.0,0.0,50.5500030518,0.784313976765,344.0,0.0,0.0,0.0,0.0
114.819036981,536,572,264700,42.2869030556,-83.7280708333,62.703125,0.0,1651.0,0.0,14.0,1.83167231083,0.0,0.0,0.0,8.4000005722,0.784313976765,344.0,0.0,0.0,0.0,0.0
